,call_sign,ID,coef,d/n,max_speed,max_dir,avg_speed,avg_dir,month
19990,14737KABE,ABE2001121712261726,0.115,D,147.0,4.0,131.0,5.0,12
19991,14737KABE,ABE2001121712271727,0.11199999999999999,D,154.0,4.0,169.0,4.0,12
19992,14737KABE,ABE2001121712281728,0.114,D,162.0,4.0,158.0,4.0,12
19993,14737KABE,ABE2001121712291729,0.115,D,160.0,4.0,142.0,5.0,12
19994,14737KABE,ABE2001121712301730,0.115,D,149.0,5.0,147.0,7.0,12
19995,14737KABE,ABE2001121712311731,0.113,D,141.0,6.0,131.0,7.0,12
19996,14737KABE,ABE2001121712321732,0.11,D,137.0,5.0,121.0,6.0,12
19997,14737KABE,ABE2001121712331733,0.114,D,134.0,4.0,135.0,5.0,12
19998,14737KABE,ABE2001121712341734,0.109,D,136.0,5.0,146.0,6.0,12
19999,14737KABE,ABE2001121712351735,0.111,D,138.0,5.0,126.0,5.0,12
20000,14737KABE,ABE2001121712361736,0.11199999999999999,D,130.0,5.0,143.0,6.0,12
20001,14737KABE,ABE2001121712371737,0.109,D,127.0,5.0,144.0,6.0,12
20002,14737KABE,ABE2001121712381738,0.114,D,121.0,4.0,118.0,4.0,12
20003,14737KABE,ABE2001121712391739,0.11699999999999999,D,114.0,4.0,112.0,6.0,12
20004,14737KABE,ABE2001121712401740,0.115,D,117.0,5.0,128.0,6.0,12
20005,14737KABE,ABE2001121712411741,0.113,D,125.0,5.0,132.0,8.0,12
20006,14737KABE,ABE2001121712421742,0.11199999999999999,D,135.0,5.0,142.0,6.0,12
20007,14737KABE,ABE2001121712431743,0.114,D,138.0,5.0,130.0,6.0,12
20008,14737KABE,ABE2001121712441744,0.113,D,139.0,5.0,118.0,5.0,12
20009,14737KABE,ABE2001121712451745,0.113,D,140.0,4.0,133.0,5.0,12
20010,14737KABE,ABE2001121712461746,0.11599999999999999,D,134.0,3.0,163.0,4.0,12
20011,14737KABE,ABE2001121712471747,0.11900000000000001,D,130.0,3.0,138.0,4.0,12
20012,14737KABE,ABE2001121712481748,0.114,D,143.0,3.0,166.0,5.0,12
20014,14737KABE,ABE2001121712501750,0.11199999999999999,D,181.0,4.0,167.0,6.0,12
20015,14737KABE,ABE2001121712511751,0.113,D,171.0,4.0,145.0,4.0,12
20016,14737KABE,ABE2001121712521752,0.109,D,154.0,4.0,149.0,6.0,12
20017,14737KABE,ABE2001121712531753,0.10800000000000001,D,144.0,5.0,135.0,6.0,12
20018,14737KABE,ABE2001121712541754,0.107,D,149.0,4.0,145.0,4.0,12
20019,14737KABE,ABE2001121712551755,0.11199999999999999,D,153.0,4.0,154.0,5.0,12
20020,14737KABE,ABE2001121712561756,0.11199999999999999,D,142.0,4.0,146.0,5.0,12
20021,14737KABE,ABE2001121712571757,0.114,D,130.0,4.0,112.0,4.0,12
20022,14737KABE,ABE2001121712581758,0.11699999999999999,D,126.0,4.0,125.0,4.0,12
20023,14737KABE,ABE2001121712591759,0.11900000000000001,D,122.0,4.0,122.0,4.0,12
20024,14737KABE,ABE2001121713001800,0.11699999999999999,D,123.0,3.0,117.0,4.0,12
20025,14737KABE,ABE2001121713011801,0.115,D,142.0,3.0,154.0,3.0,12
20029,14737KABE,ABE2001121713051805,0.11699999999999999,D,102.0,2.0,119.0,3.0,12
20030,14737KABE,ABE2001121713061806,0.11599999999999999,D,119.0,2.0,117.0,3.0,12
20031,14737KABE,ABE2001121713071807,0.115,D,123.0,2.0,138.0,4.0,12
20032,14737KABE,ABE2001121713081808,0.113,D,133.0,3.0,142.0,4.0,12
20033,14737KABE,ABE2001121713091809,0.114,D,139.0,3.0,128.0,3.0,12
20034,14737KABE,ABE2001121713101810,0.11800000000000001,D,129.0,3.0,127.0,4.0,12
20035,14737KABE,ABE2001121713111811,0.11599999999999999,D,126.0,4.0,119.0,4.0,12
20036,14737KABE,ABE2001121713121812,0.114,D,120.0,4.0,109.0,4.0,12
20037,14737KABE,ABE2001121713131813,0.114,D,113.0,3.0,116.0,4.0,12
20038,14737KABE,ABE2001121713141814,0.115,D,127.0,3.0,124.0,3.0,12
20040,14737KABE,ABE2001121713161816,0.109,D,119.0,2.0,146.0,3.0,12
20041,14737KABE,ABE2001121713171817,0.11199999999999999,D,142.0,3.0,180.0,3.0,12
20042,14737KABE,ABE2001121713181818,0.114,D,155.0,2.0,173.0,3.0,12
20043,14737KABE,ABE2001121713191819,0.114,D,137.0,3.0,117.0,4.0,12
20045,14737KABE,ABE2001121713211821,0.115,D,101.0,3.0,110.0,3.0,12
20046,14737KABE,ABE2001121713221822,0.11699999999999999,D,109.0,3.0,119.0,4.0,12
20047,14737KABE,ABE2001121713231823,0.115,D,109.0,3.0,110.0,3.0,12
20049,14737KABE,ABE2001121713251825,0.11599999999999999,D,107.0,3.0,118.0,5.0,12
20050,14737KABE,ABE2001121713261826,0.115,D,120.0,3.0,135.0,4.0,12
20051,14737KABE,ABE2001121713271827,0.11800000000000001,D,121.0,3.0,111.0,3.0,12
20052,14737KABE,ABE2001121713281828,0.115,D,109.0,3.0,120.0,5.0,12
20053,14737KABE,ABE2001121713291829,0.114,D,103.0,4.0,107.0,5.0,12
20054,14737KABE,ABE2001121713301830,0.114,D,106.0,5.0,113.0,5.0,12
20058,14737KABE,ABE2001121713341834,0.115,D,104.0,3.0,127.0,4.0,12
20059,14737KABE,ABE2001121713351835,0.11599999999999999,D,108.0,3.0,118.0,4.0,12
20060,14737KABE,ABE2001121713361836,0.114,D,111.0,4.0,109.0,5.0,12
20062,14737KABE,ABE2001121713381838,0.11199999999999999,D,106.0,5.0,102.0,5.0,12
20067,14737KABE,ABE2001121713431843,0.113,D,107.0,4.0,114.0,4.0,12
20068,14737KABE,ABE2001121713441844,0.11599999999999999,D,114.0,3.0,115.0,3.0,12
20069,14737KABE,ABE2001121713451845,0.11800000000000001,D,119.0,3.0,101.0,4.0,12
20070,14737KABE,ABE2001121713461846,0.11699999999999999,D,116.0,4.0,113.0,5.0,12
20071,14737KABE,ABE2001121713471847,0.113,D,117.0,5.0,126.0,5.0,12
20072,14737KABE,ABE2001121713481848,0.115,D,115.0,4.0,110.0,5.0,12
20073,14737KABE,ABE2001121713491849,0.113,D,105.0,5.0,112.0,5.0,12
20080,14737KABE,ABE2001121713561856,0.11699999999999999,D,109.0,4.0,107.0,7.0,12
20081,14737KABE,ABE2001121713571857,0.115,D,106.0,6.0,108.0,7.0,12
20084,14737KABE,ABE2001121714001900,0.11800000000000001,D,103.0,4.0,103.0,4.0,12
20085,14737KABE,ABE2001121714011901,0.11800000000000001,D,107.0,4.0,113.0,4.0,12
20086,14737KABE,ABE2001121714021902,0.11800000000000001,D,109.0,4.0,109.0,4.0,12
20087,14737KABE,ABE2001121714031903,0.11699999999999999,D,107.0,4.0,105.0,4.0,12
20088,14737KABE,ABE2001121714041904,0.11699999999999999,D,107.0,4.0,113.0,4.0,12
20089,14737KABE,ABE2001121714051905,0.11800000000000001,D,114.0,3.0,116.0,4.0,12
20090,14737KABE,ABE2001121714061906,0.11900000000000001,D,112.0,4.0,105.0,5.0,12
20092,14737KABE,ABE2001121714081908,0.11699999999999999,D,102.0,3.0,102.0,3.0,12
20093,14737KABE,ABE2001121714091909,0.11800000000000001,D,109.0,3.0,101.0,4.0,12
20103,14737KABE,ABE2001121714191919,0.115,D,106.0,3.0,112.0,3.0,12
20113,14737KABE,ABE2001121714291929,0.11800000000000001,D,106.0,4.0,121.0,5.0,12
20114,14737KABE,ABE2001121714301930,0.11699999999999999,D,125.0,4.0,122.0,4.0,12
20115,14737KABE,ABE2001121714311931,0.11699999999999999,D,122.0,4.0,118.0,4.0,12
20116,14737KABE,ABE2001121714321932,0.11800000000000001,D,116.0,4.0,114.0,4.0,12
20119,14737KABE,ABE2001121714351935,0.11699999999999999,D,100.0,3.0,108.0,4.0,12
20120,14737KABE,ABE2001121714361936,0.11900000000000001,D,102.0,3.0,100.0,4.0,12
20121,14737KABE,ABE2001121714371937,0.11900000000000001,D,101.0,3.0,112.0,3.0,12
20123,14737KABE,ABE2001121714391939,0.11800000000000001,D,101.0,3.0,112.0,4.0,12
20141,14737KABE,ABE2001121714571957,0.11800000000000001,D,106.0,3.0,110.0,5.0,12
20142,14737KABE,ABE2001121714581958,0.11800000000000001,D,106.0,4.0,105.0,5.0,12
20143,14737KABE,ABE2001121714591959,0.11699999999999999,D,100.0,4.0,101.0,4.0,12
20228,14737KABE,ABE2001121716242124,0.126,D,105.0,2.0,102.0,2.0,12
20229,14737KABE,ABE2001121716252125,0.126,D,110.0,2.0,104.0,2.0,12
20373,14737KABE,ABE2001121718492349,0.506,N,104.0,2.0,107.0,2.0,12
20374,14737KABE,ABE2001121718502350,0.516,N,112.0,2.0,114.0,2.0,12
20375,14737KABE,ABE2001121718512351,0.52,N,111.0,2.0,113.0,2.0,12
20376,14737KABE,ABE2001121718522352,0.532,N,116.0,1.0,118.0,1.0,12
20377,14737KABE,ABE2001121718532353,0.517,N,118.0,1.0,117.0,1.0,12
20378,14737KABE,ABE2001121718542354,0.49,N,119.0,0.0,125.0,0.0,12
20379,14737KABE,ABE2001121718552355,0.51,N,120.0,0.0,114.0,1.0,12
20380,14737KABE,ABE2001121718562356,0.519,N,114.0,0.0,113.0,1.0,12
20381,14737KABE,ABE2001121718572357,0.504,N,108.0,0.0,110.0,1.0,12
20382,14737KABE,ABE2001121718582358,0.513,N,110.0,0.0,118.0,1.0,12
20383,14737KABE,ABE2001121718592359,0.518,N,112.0,1.0,113.0,2.0,12
20384,14737KABE,ABE2001121719000000,0.483,N,117.0,1.0,113.0,1.0,12
20387,14737KABE,ABE2001121719030003,0.44299999999999995,N,109.0,1.0,106.0,1.0,12
20396,14737KABE,ABE2001121719120012,0.52,N,105.0,0.0,133.0,0.0,12
20398,14737KABE,ABE2001121719140014,0.48200000000000004,N,115.0,1.0,113.0,1.0,12
20399,14737KABE,ABE2001121719150015,0.504,N,121.0,1.0,119.0,1.0,12
20466,14737KABE,ABE2001121720220122,0.626,N,103.0,4.0,110.0,5.0,12
20468,14737KABE,ABE2001121720240124,0.664,N,108.0,6.0,119.0,6.0,12
20469,14737KABE,ABE2001121720250125,0.602,N,113.0,5.0,113.0,6.0,12
20470,14737KABE,ABE2001121720260126,0.5529999999999999,N,113.0,5.0,114.0,6.0,12
20471,14737KABE,ABE2001121720270127,0.51,N,113.0,5.0,119.0,6.0,12
20472,14737KABE,ABE2001121720280128,0.519,N,119.0,5.0,130.0,5.0,12
20473,14737KABE,ABE2001121720290129,0.512,N,125.0,5.0,123.0,5.0,12
20474,14737KABE,ABE2001121720300130,0.493,N,132.0,4.0,140.0,5.0,12
20475,14737KABE,ABE2001121720310131,0.449,N,141.0,4.0,128.0,4.0,12
20476,14737KABE,ABE2001121720320132,0.40700000000000003,N,149.0,4.0,146.0,5.0,12
20477,14737KABE,ABE2001121720330133,0.39399999999999996,N,158.0,4.0,172.0,3.0,12
20478,14737KABE,ABE2001121720340134,0.4,N,165.0,3.0,165.0,4.0,12
20479,14737KABE,ABE2001121720350135,0.4,N,176.0,3.0,189.0,4.0,12
20483,14737KABE,ABE2001121720390139,0.442,N,204.0,4.0,191.0,6.0,12
20484,14737KABE,ABE2001121720400140,0.47,N,189.0,4.0,172.0,5.0,12
20485,14737KABE,ABE2001121720410141,0.42700000000000005,N,167.0,5.0,161.0,7.0,12
20486,14737KABE,ABE2001121720420142,0.405,N,155.0,6.0,152.0,8.0,12
20487,14737KABE,ABE2001121720430143,0.41600000000000004,N,153.0,7.0,162.0,8.0,12
20488,14737KABE,ABE2001121720440144,0.405,N,157.0,7.0,166.0,9.0,12
20490,14737KABE,ABE2001121720460146,0.369,N,176.0,8.0,186.0,8.0,12
20491,14737KABE,ABE2001121720470147,0.349,N,179.0,7.0,177.0,8.0,12
20492,14737KABE,ABE2001121720480148,0.353,N,178.0,7.0,183.0,8.0,12
20493,14737KABE,ABE2001121720490149,0.36700000000000005,N,182.0,7.0,188.0,8.0,12
20494,14737KABE,ABE2001121720500150,0.371,N,179.0,7.0,173.0,8.0,12
20495,14737KABE,ABE2001121720510151,0.35200000000000004,N,184.0,7.0,194.0,7.0,12
20496,14737KABE,ABE2001121720520152,0.371,N,196.0,7.0,195.0,8.0,12
20497,14737KABE,ABE2001121720530153,0.369,N,201.0,7.0,194.0,8.0,12
20499,14737KABE,ABE2001121720550155,0.413,N,201.0,6.0,197.0,7.0,12
20514,14737KABE,ABE2001121721100210,0.369,N,220.0,5.0,197.0,7.0,12
20528,14737KABE,ABE2001121721240224,0.368,N,201.0,7.0,188.0,8.0,12
20530,14737KABE,ABE2001121721260226,0.377,N,198.0,7.0,189.0,7.0,12
20531,14737KABE,ABE2001121721270227,0.37200000000000005,N,192.0,7.0,182.0,9.0,12
20532,14737KABE,ABE2001121721280228,0.376,N,191.0,7.0,186.0,8.0,12
20536,14737KABE,ABE2001121721320232,0.42,N,186.0,7.0,185.0,8.0,12
20537,14737KABE,ABE2001121721330233,0.426,N,186.0,7.0,184.0,9.0,12
20562,14737KABE,ABE2001121721580258,0.623,N,231.0,1.0,197.0,1.0,12
20563,14737KABE,ABE2001121721590259,0.629,N,207.0,1.0,183.0,1.0,12
20564,14737KABE,ABE2001121722000300,0.693,N,182.0,1.0,180.0,3.0,12
20565,14737KABE,ABE2001121722010301,0.7040000000000001,N,170.0,2.0,162.0,4.0,12
20566,14737KABE,ABE2001121722020302,0.636,N,168.0,4.0,171.0,6.0,12
20567,14737KABE,ABE2001121722030303,0.523,N,169.0,6.0,177.0,7.0,12
20568,14737KABE,ABE2001121722040304,0.47,N,169.0,7.0,172.0,8.0,12
20569,14737KABE,ABE2001121722050305,0.483,N,167.0,6.0,167.0,7.0,12
20570,14737KABE,ABE2001121722060306,0.48700000000000004,N,164.0,7.0,161.0,8.0,12
20571,14737KABE,ABE2001121722070307,0.514,N,162.0,6.0,164.0,6.0,12
20572,14737KABE,ABE2001121722080308,0.556,N,175.0,5.0,197.0,5.0,12
20573,14737KABE,ABE2001121722090309,0.6,N,207.0,3.0,192.0,5.0,12
20782,14737KABE,ABE2001121801380638,1.0659999999999998,N,105.0,4.0,116.0,5.0,12
20783,14737KABE,ABE2001121801390639,1.021,N,105.0,4.0,103.0,4.0,12
20785,14737KABE,ABE2001121801410641,0.865,N,114.0,3.0,132.0,3.0,12
20786,14737KABE,ABE2001121801420642,0.84,N,133.0,2.0,144.0,2.0,12
20862,14737KABE,ABE2001121802580758,0.8640000000000001,N,111.0,1.0,119.0,2.0,12
20863,14737KABE,ABE2001121802590759,0.835,N,116.0,1.0,116.0,1.0,12
20864,14737KABE,ABE2001121803000800,0.89,N,121.0,1.0,129.0,1.0,12
22616,14737KABE,ABE2001121913411841,0.09300000000000001,D,202.0,6.0,196.0,9.0,12
22705,14737KABE,ABE2001121915102010,0.091,D,178.0,4.0,170.0,5.0,12
22706,14737KABE,ABE2001121915112011,0.091,D,189.0,4.0,197.0,5.0,12
22721,14737KABE,ABE2001121915262026,0.094,D,201.0,6.0,190.0,8.0,12
22722,14737KABE,ABE2001121915272027,0.098,D,188.0,6.0,197.0,7.0,12
22723,14737KABE,ABE2001121915282028,0.09699999999999999,D,176.0,5.0,178.0,6.0,12
22724,14737KABE,ABE2001121915292029,0.09699999999999999,D,171.0,5.0,167.0,6.0,12
22725,14737KABE,ABE2001121915302030,0.096,D,169.0,6.0,175.0,7.0,12
22726,14737KABE,ABE2001121915312031,0.096,D,168.0,6.0,160.0,7.0,12
22727,14737KABE,ABE2001121915322032,0.095,D,165.0,6.0,162.0,7.0,12
22728,14737KABE,ABE2001121915332033,0.09699999999999999,D,166.0,6.0,179.0,7.0,12
22729,14737KABE,ABE2001121915342034,0.095,D,170.0,6.0,167.0,7.0,12
22730,14737KABE,ABE2001121915352035,0.096,D,167.0,7.0,165.0,8.0,12
22731,14737KABE,ABE2001121915362036,0.09699999999999999,D,164.0,7.0,159.0,7.0,12
22732,14737KABE,ABE2001121915372037,0.09699999999999999,D,169.0,6.0,175.0,7.0,12
22733,14737KABE,ABE2001121915382038,0.095,D,168.0,5.0,178.0,5.0,12
22734,14737KABE,ABE2001121915392039,0.096,D,163.0,5.0,172.0,7.0,12
22735,14737KABE,ABE2001121915402040,0.099,D,163.0,5.0,140.0,5.0,12
22736,14737KABE,ABE2001121915412041,0.099,D,155.0,6.0,147.0,8.0,12
22737,14737KABE,ABE2001121915422042,0.099,D,146.0,7.0,142.0,8.0,12
22738,14737KABE,ABE2001121915432043,0.09699999999999999,D,145.0,6.0,148.0,6.0,12
22739,14737KABE,ABE2001121915442044,0.096,D,149.0,5.0,153.0,6.0,12
22740,14737KABE,ABE2001121915452045,0.096,D,152.0,5.0,152.0,6.0,12
22741,14737KABE,ABE2001121915462046,0.09699999999999999,D,153.0,6.0,150.0,7.0,12
22742,14737KABE,ABE2001121915472047,0.09699999999999999,D,152.0,6.0,146.0,6.0,12
22743,14737KABE,ABE2001121915482048,0.099,D,146.0,5.0,150.0,5.0,12
22744,14737KABE,ABE2001121915492049,0.1,D,146.0,5.0,158.0,7.0,12
22745,14737KABE,ABE2001121915502050,0.099,D,149.0,6.0,147.0,7.0,12
22746,14737KABE,ABE2001121915512051,0.098,D,149.0,6.0,160.0,6.0,12
22747,14737KABE,ABE2001121915522052,0.098,D,157.0,6.0,164.0,7.0,12
22748,14737KABE,ABE2001121915532053,0.096,D,162.0,6.0,161.0,6.0,12
22749,14737KABE,ABE2001121915542054,0.099,D,157.0,6.0,154.0,6.0,12
22750,14737KABE,ABE2001121915552055,0.09699999999999999,D,158.0,5.0,169.0,5.0,12
22751,14737KABE,ABE2001121915562056,0.09699999999999999,D,164.0,5.0,175.0,7.0,12
22752,14737KABE,ABE2001121915572057,0.096,D,160.0,6.0,165.0,6.0,12
22753,14737KABE,ABE2001121915582058,0.09699999999999999,D,161.0,6.0,147.0,6.0,12
22754,14737KABE,ABE2001121915592059,0.09699999999999999,D,165.0,6.0,163.0,6.0,12
22756,14737KABE,ABE2001121916012101,0.09699999999999999,D,162.0,6.0,163.0,7.0,12
22757,14737KABE,ABE2001121916022102,0.098,D,160.0,6.0,158.0,7.0,12
22758,14737KABE,ABE2001121916032103,0.099,D,161.0,6.0,168.0,7.0,12
22759,14737KABE,ABE2001121916042104,0.099,D,163.0,6.0,152.0,7.0,12
22760,14737KABE,ABE2001121916052105,0.1,D,165.0,6.0,162.0,6.0,12
22761,14737KABE,ABE2001121916062106,0.1,D,165.0,5.0,160.0,5.0,12
22762,14737KABE,ABE2001121916072107,0.099,D,162.0,5.0,153.0,5.0,12
22763,14737KABE,ABE2001121916082108,0.09699999999999999,D,161.0,5.0,162.0,5.0,12
22764,14737KABE,ABE2001121916092109,0.099,D,164.0,5.0,166.0,6.0,12
22765,14737KABE,ABE2001121916102110,0.098,D,165.0,5.0,172.0,5.0,12
22766,14737KABE,ABE2001121916112111,0.1,D,162.0,5.0,158.0,6.0,12
22767,14737KABE,ABE2001121916122112,0.098,D,161.0,6.0,169.0,6.0,12
22768,14737KABE,ABE2001121916132113,0.098,D,163.0,6.0,158.0,6.0,12
22769,14737KABE,ABE2001121916142114,0.099,D,162.0,6.0,159.0,6.0,12
22770,14737KABE,ABE2001121916152115,0.099,D,159.0,5.0,157.0,5.0,12
22771,14737KABE,ABE2001121916162116,0.10099999999999999,D,152.0,4.0,141.0,4.0,12
22772,14737KABE,ABE2001121916172117,0.10099999999999999,D,142.0,4.0,138.0,6.0,12
22773,14737KABE,ABE2001121916182118,0.098,D,133.0,5.0,133.0,6.0,12
22774,14737KABE,ABE2001121916192119,0.09699999999999999,D,137.0,5.0,144.0,5.0,12
22775,14737KABE,ABE2001121916202120,0.09699999999999999,D,143.0,5.0,151.0,5.0,12
22776,14737KABE,ABE2001121916212121,0.098,D,144.0,5.0,143.0,6.0,12
22777,14737KABE,ABE2001121916222122,0.09699999999999999,D,146.0,5.0,150.0,6.0,12
22778,14737KABE,ABE2001121916232123,0.098,D,148.0,5.0,147.0,6.0,12
22779,14737KABE,ABE2001121916242124,0.09699999999999999,D,148.0,5.0,143.0,7.0,12
22780,14737KABE,ABE2001121916252125,0.098,D,150.0,6.0,165.0,6.0,12
22781,14737KABE,ABE2001121916262126,0.106,D,153.0,5.0,149.0,6.0,12
22782,14737KABE,ABE2001121916272127,0.107,D,153.0,5.0,154.0,5.0,12
22783,14737KABE,ABE2001121916282128,0.113,D,155.0,5.0,137.0,5.0,12
22784,14737KABE,ABE2001121916292129,0.114,D,159.0,5.0,172.0,5.0,12
22785,14737KABE,ABE2001121916302130,0.106,D,159.0,5.0,159.0,5.0,12
22786,14737KABE,ABE2001121916312131,0.1,D,156.0,5.0,149.0,5.0,12
22787,14737KABE,ABE2001121916322132,0.1,D,156.0,5.0,159.0,6.0,12
22788,14737KABE,ABE2001121916332133,0.102,D,159.0,5.0,158.0,5.0,12
22789,14737KABE,ABE2001121916342134,0.10300000000000001,D,161.0,5.0,165.0,5.0,12
22790,14737KABE,ABE2001121916352135,0.102,D,160.0,4.0,156.0,5.0,12
22791,14737KABE,ABE2001121916362136,0.10099999999999999,D,157.0,5.0,164.0,7.0,12
22792,14737KABE,ABE2001121916372137,0.099,D,160.0,5.0,164.0,6.0,12
22793,14737KABE,ABE2001121916382138,0.1,D,164.0,5.0,167.0,6.0,12
22794,14737KABE,ABE2001121916392139,0.098,D,162.0,5.0,162.0,7.0,12
22795,14737KABE,ABE2001121916402140,0.1,D,159.0,6.0,156.0,6.0,12
22796,14737KABE,ABE2001121916412141,0.099,D,160.0,5.0,169.0,6.0,12
22797,14737KABE,ABE2001121916422142,0.09699999999999999,D,163.0,5.0,164.0,6.0,12
22798,14737KABE,ABE2001121916432143,0.096,D,162.0,5.0,162.0,5.0,12
22799,14737KABE,ABE2001121916442144,0.095,D,164.0,5.0,165.0,5.0,12
22800,14737KABE,ABE2001121916452145,0.095,D,165.0,5.0,168.0,6.0,12
22801,14737KABE,ABE2001121916462146,0.094,D,165.0,5.0,174.0,5.0,12
22802,14737KABE,ABE2001121916472147,0.096,D,167.0,5.0,164.0,6.0,12
22803,14737KABE,ABE2001121916482148,0.096,D,167.0,5.0,171.0,6.0,12
22804,14737KABE,ABE2001121916492149,0.096,D,168.0,5.0,172.0,5.0,12
22805,14737KABE,ABE2001121916502150,0.095,D,169.0,5.0,166.0,5.0,12
22806,14737KABE,ABE2001121916512151,0.096,D,166.0,4.0,167.0,5.0,12
22807,14737KABE,ABE2001121916522152,0.096,D,161.0,4.0,158.0,5.0,12
22808,14737KABE,ABE2001121916532153,0.094,D,160.0,5.0,161.0,6.0,12
22809,14737KABE,ABE2001121916542154,0.094,D,158.0,5.0,153.0,5.0,12
22810,14737KABE,ABE2001121916552155,0.09300000000000001,N,155.0,5.0,149.0,6.0,12
22811,14737KABE,ABE2001121916562156,0.094,N,156.0,5.0,149.0,6.0,12
22812,14737KABE,ABE2001121916572157,0.09699999999999999,N,155.0,5.0,158.0,6.0,12
22813,14737KABE,ABE2001121916582158,0.1,N,154.0,5.0,157.0,6.0,12
22814,14737KABE,ABE2001121916592159,0.1,N,154.0,5.0,154.0,5.0,12
22815,14737KABE,ABE2001121917002200,0.1,N,153.0,5.0,150.0,5.0,12
22816,14737KABE,ABE2001121917012201,0.102,N,150.0,5.0,147.0,5.0,12
22817,14737KABE,ABE2001121917022202,0.102,N,148.0,4.0,149.0,4.0,12
22818,14737KABE,ABE2001121917032203,0.10099999999999999,N,147.0,4.0,127.0,6.0,12
22819,14737KABE,ABE2001121917042204,0.095,N,139.0,5.0,129.0,6.0,12
22820,14737KABE,ABE2001121917052205,0.094,N,132.0,5.0,123.0,5.0,12
22821,14737KABE,ABE2001121917062206,0.09300000000000001,N,132.0,4.0,130.0,6.0,12
22822,14737KABE,ABE2001121917072207,0.091,N,135.0,4.0,143.0,6.0,12
22823,14737KABE,ABE2001121917082208,0.09300000000000001,N,140.0,5.0,139.0,5.0,12
22824,14737KABE,ABE2001121917092209,0.09300000000000001,N,138.0,4.0,137.0,5.0,12
22825,14737KABE,ABE2001121917102210,0.09300000000000001,N,140.0,4.0,145.0,6.0,12
22826,14737KABE,ABE2001121917112211,0.094,N,143.0,5.0,145.0,5.0,12
22827,14737KABE,ABE2001121917122212,0.09300000000000001,N,148.0,5.0,154.0,5.0,12
22828,14737KABE,ABE2001121917132213,0.09300000000000001,N,152.0,5.0,149.0,5.0,12
22829,14737KABE,ABE2001121917142214,0.09300000000000001,N,151.0,4.0,155.0,5.0,12
22830,14737KABE,ABE2001121917152215,0.094,N,147.0,4.0,140.0,5.0,12
22831,14737KABE,ABE2001121917162216,0.094,N,146.0,4.0,152.0,5.0,12
22832,14737KABE,ABE2001121917172217,0.094,N,151.0,5.0,151.0,5.0,12
22833,14737KABE,ABE2001121917182218,0.092,N,151.0,4.0,141.0,5.0,12
22834,14737KABE,ABE2001121917192219,0.09300000000000001,N,144.0,4.0,141.0,5.0,12
22835,14737KABE,ABE2001121917202220,0.09300000000000001,N,141.0,5.0,143.0,5.0,12
22836,14737KABE,ABE2001121917212221,0.09,N,141.0,5.0,140.0,6.0,12
22837,14737KABE,ABE2001121917222222,0.092,N,141.0,5.0,147.0,5.0,12
22838,14737KABE,ABE2001121917232223,0.09300000000000001,N,139.0,5.0,148.0,5.0,12
22839,14737KABE,ABE2001121917242224,0.091,N,139.0,4.0,144.0,5.0,12
22840,14737KABE,ABE2001121917252225,0.09,N,135.0,4.0,141.0,5.0,12
22841,14737KABE,ABE2001121917262226,0.09,N,132.0,4.0,140.0,5.0,12
22842,14737KABE,ABE2001121917272227,0.08900000000000001,N,140.0,4.0,138.0,5.0,12
22843,14737KABE,ABE2001121917282228,0.09,N,143.0,4.0,147.0,4.0,12
22844,14737KABE,ABE2001121917292229,0.092,N,138.0,3.0,129.0,3.0,12
22845,14737KABE,ABE2001121917302230,0.092,N,137.0,3.0,135.0,3.0,12
22846,14737KABE,ABE2001121917312231,0.09300000000000001,N,141.0,3.0,139.0,3.0,12
22847,14737KABE,ABE2001121917322232,0.092,N,140.0,3.0,134.0,3.0,12
22848,14737KABE,ABE2001121917332233,0.092,N,139.0,3.0,131.0,3.0,12
22849,14737KABE,ABE2001121917342234,0.09300000000000001,N,138.0,3.0,129.0,3.0,12
22850,14737KABE,ABE2001121917352235,0.09300000000000001,N,137.0,3.0,148.0,4.0,12
22851,14737KABE,ABE2001121917362236,0.09300000000000001,N,147.0,3.0,154.0,3.0,12
22852,14737KABE,ABE2001121917372237,0.095,N,156.0,3.0,151.0,3.0,12
22853,14737KABE,ABE2001121917382238,0.095,N,143.0,4.0,142.0,7.0,12
22854,14737KABE,ABE2001121917392239,0.09,N,141.0,4.0,150.0,5.0,12
22855,14737KABE,ABE2001121917402240,0.091,N,150.0,5.0,148.0,6.0,12
22856,14737KABE,ABE2001121917412241,0.092,N,146.0,5.0,143.0,5.0,12
22857,14737KABE,ABE2001121917422242,0.092,N,141.0,4.0,133.0,5.0,12
22858,14737KABE,ABE2001121917432243,0.091,N,139.0,4.0,151.0,4.0,12
22859,14737KABE,ABE2001121917442244,0.092,N,143.0,4.0,139.0,5.0,12
22860,14737KABE,ABE2001121917452245,0.092,N,143.0,4.0,142.0,4.0,12
22861,14737KABE,ABE2001121917462246,0.09300000000000001,N,144.0,4.0,148.0,5.0,12
22862,14737KABE,ABE2001121917472247,0.092,N,144.0,5.0,147.0,6.0,12
22863,14737KABE,ABE2001121917482248,0.09,N,144.0,5.0,147.0,5.0,12
22864,14737KABE,ABE2001121917492249,0.091,N,144.0,5.0,144.0,5.0,12
22865,14737KABE,ABE2001121917502250,0.09,N,145.0,4.0,150.0,5.0,12
22866,14737KABE,ABE2001121917512251,0.092,N,144.0,4.0,148.0,4.0,12
